CompanyId,CountryId,Rate,ModifiedDate,OperatorId,VendorId,ExternalId
2036,106,0.0018,2021-08-06 09:07:39.687,86,3038,810CF7E1-14C0-41D9-A027-D404C0F9D51B
2036,106,0.0018,2021-08-06 09:07:39.687,119,3038,596DEAD8-1E3F-4BF8-AEBC-588C0D865B4F
2036,106,0.0018,2021-08-06 09:07:39.687,199,3038,5208E3BC-3D3C-49D3-B85F-C3BD81342D1C
2036,106,0.0018,2021-08-06 09:07:39.690,220,3038,F90A943B-FC1F-47ED-AF9E-1F99B440E7D0
2036,106,0.0018,2021-08-06 09:07:39.690,287,3038,F875222D-9C15-42D3-8056-7DEE69168E9C
2036,106,0.0018,2021-08-06 09:07:39.690,308,3038,F0CAF5F6-3DF2-4095-AF87-1C066C5892E8
2036,106,0.0018,2021-08-06 09:07:39.690,309,3038,0310195B-29C5-48A0-9F38-5A0D3D71AF23
2036,106,0.0018,2021-08-06 09:07:39.690,495,3038,C128245C-6B6C-4BA8-920C-640AE9C48BA6
2036,106,0.0018,2021-08-06 09:07:39.690,506,3038,F4D46A70-BBE2-4534-8083-C21EBA8E9D42
2036,106,0.0018,2021-08-06 09:07:39.690,508,3038,9FFCCB3C-B502-4C7F-9735-B8700405688E
2036,106,0.0018,2021-08-06 09:07:39.690,528,3038,EF0D2A39-B8B1-4F25-92DE-C5DA1567E0F1
2036,106,0.0018,2021-08-06 09:07:39.690,570,3038,31884AA0-71FD-4A77-ACEB-955413CB49EC
2036,106,0.0018,2021-08-06 09:07:39.690,605,3038,44F52F5E-F087-408B-B8F2-2881CE066148
2036,250,3.9999999E-2,2022-02-09 09:36:38.727,1776,3038,30A807A8-3732-441A-947D-41814213D114
2036,250,3.9999999E-2,2022-02-09 09:36:38.727,1784,3038,012C535E-4741-4569-A4A6-6D79D21E97B1
2036,106,0.0018,2021-08-06 09:07:39.690,1909,3038,BAA3DDE8-E5BC-4FAD-A105-64E43DA9E357
2036,106,0.0018,2021-08-06 09:07:39.690,1916,3038,EBF3E8D7-98A4-4303-AA3F-34B557231736
2036,106,0.0018,2021-08-06 09:07:39.690,1923,3038,94C8D22C-4FEE-42CD-B2B2-ADBBB4308155
2036,106,0.0018,2021-08-06 09:07:39.690,1929,3038,D5D4F69E-C93C-44E8-8CDD-5A8B62421144
2036,106,0.0018,2021-08-06 09:07:39.690,1936,3038,87755F45-A6AD-4240-9DC7-F800B9B24820
2036,106,0.0018,2021-08-06 09:07:39.690,1949,3038,757ACCDD-1C4E-4E18-AFD9-6BFE63EC8AA0
2036,106,0.0018,2021-08-06 09:07:39.690,1956,3038,29662457-7786-42BD-8B69-F53391435095
2036,106,0.0018,2021-08-06 09:07:39.690,1961,3038,740EF730-4C8A-4857-8024-13E62CDED70C
2036,106,0.0018,2021-08-06 09:07:39.690,1967,3038,F6AAF8B8-7B43-4FAB-AE31-D2EC37496CEE
2036,106,0.0018,2021-08-06 09:07:39.690,1973,3038,4ADC6AB8-982A-4FE3-AB04-2242841FD1EB
2036,106,0.0018,2021-08-06 09:07:39.690,1980,3038,1BB994FB-7500-4FEE-85F6-EEE1CBC5A89D
2036,106,0.0018,2021-08-06 09:07:39.690,1985,3038,F704248D-A466-4226-B3FA-002D177F125C
2036,106,0.0018,2021-08-06 09:07:39.690,1992,3038,999643A0-CA96-4AE8-9085-6ADFC0A3E15E
2036,106,0.0018,2021-08-06 09:07:39.690,1999,3038,2940544C-BA22-4647-85FE-B5A109D67FD9
2036,106,0.0018,2021-08-06 09:07:39.690,2006,3038,E5560E5C-88BA-4AAA-AD35-987FC8A9608F
2036,106,0.0018,2021-08-06 09:07:39.690,2013,3038,BC8020EE-BAB1-4241-82C1-059F13A88BB0
2036,106,0.0018,2021-08-06 09:07:39.690,2020,3038,F70B7C3C-1E48-4D33-829B-B85AD9112666
2036,106,0.0018,2021-08-06 09:07:39.690,2061,3038,C2A7D141-4DB8-40AF-95C4-72135746F9EC
2036,106,0.0018,2021-08-06 09:07:39.690,2066,3038,AC27B05C-5714-439D-AF00-ADBBFB2056AB
2036,106,0.0018,2021-08-06 09:07:39.690,2073,3038,07797D3B-0A31-4BFE-AC3B-E41ADC4CE978
2036,106,0.0018,2021-08-06 09:07:39.690,2210,3038,84E2FCFA-35A3-4F1C-A6B9-B07AA55218CA
2036,106,0.0018,2021-08-06 09:07:39.690,2217,3038,FEF4F9B9-F2E0-49CB-BE51-A9036B2ACA6D
2036,106,0.0018,2021-08-06 09:07:39.690,2229,3038,4D7476F3-5551-43E0-85F2-5F53DC481FCE
2036,106,0.0018,2021-08-06 09:07:39.690,2305,3038,BBBA9627-4A3F-46ED-9684-12BE2444B479
2036,106,0.0018,2021-08-06 09:07:39.690,2348,3038,7D160319-772F-4A3B-99D5-84193D790075
2036,106,0.0018,2021-08-06 09:07:39.690,2359,3038,2473989B-5E51-4FB5-B2C9-62AEED5524B5
2036,106,0.0018,2021-08-06 09:07:39.690,2406,3038,0F4659CA-37DB-499B-B759-094947F48192
2036,106,0.0018,2021-08-06 09:07:39.690,2425,3038,F42D5ECE-0C73-44EA-BEA3-716BFAC9AF7B
2037,49,0.1005,2021-10-05 09:05:14.033,32,3040,21CDC239-B3C6-4DB8-B588-D053AABA848B
2037,49,0.1005,2021-10-05 09:05:14.030,74,3040,2508D4C8-C120-4A5F-8E76-AFE84DAED6DA
2037,49,0.1005,2021-10-05 09:05:14.037,98,3040,CECAD99B-6C2D-40E1-B7AF-E84E1E4FF271
2037,49,0.1005,2021-10-05 09:05:14.017,562,3040,B5D6DAD3-33FA-46F4-B8D8-58280BBB66D1
2037,49,0.1005,2021-10-05 09:05:14.013,1591,3040,AB6AD64F-B31D-465B-9C82-2B7A35A5C472
2037,49,0.1005,2021-10-05 09:05:14.020,1598,3040,A61FDE3C-ED5E-4C49-9B41-73020ADC0625
2037,49,0.1005,2021-10-05 09:05:14.010,1605,3040,B16AE887-E3C9-4024-BDBA-0482CB87EB21
2037,49,0.1005,2021-10-05 09:05:14.027,1612,3040,C2304DDA-E001-4ECB-8437-AAEC3DAF8D73
2037,49,0.1005,2021-10-05 09:05:14.010,2076,3040,03DEB347-D137-4B55-9D78-18016C2BCDD0
2037,49,0.1005,2021-10-05 09:05:14.027,2122,3040,D2A61D5C-DEF0-4110-8584-ABFFF1383626
2037,49,0.1005,2021-10-05 09:05:14.017,2295,3040,38AFB694-5AAC-456E-9BF2-4C11F1E40C06
2038,49,5.9999999E-2,2021-06-12 08:46:57.350,32,3041,A52F247E-73FD-499F-820A-33B496AED272
2038,49,5.9999999E-2,2021-06-12 08:46:57.350,74,3041,B6FC476E-6DB8-4CA2-A907-F8D77C3001A0
2038,253,8.9999996E-3,2021-06-12 15:30:25.237,76,3041,6339A26D-D412-46E7-9B80-43EB049D387D
2038,253,8.9999996E-3,2021-06-12 15:30:25.240,91,3041,795C380A-A941-4D0C-A1E5-7B6DE390E9CA
2038,49,5.9999999E-2,2021-06-12 08:46:57.350,98,3041,242BD0D9-9664-4E1E-9E8C-45EF6E419376
2038,253,8.9999996E-3,2021-06-12 15:30:25.240,99,3041,F2DAA083-720D-4A66-9684-202363E86D3D
2038,253,8.9999996E-3,2021-06-12 15:30:25.240,127,3041,5A1D3DD4-C59E-4814-8917-760A6D43F7DF
2038,253,8.9999996E-3,2021-06-12 15:30:25.240,129,3041,36DD8660-32DE-49C2-88C9-95B8D12D22CF
2038,253,8.9999996E-3,2021-06-12 15:30:25.240,151,3041,0DCAC567-860D-4454-AFA1-F9617CAA9D25
2038,253,8.9999996E-3,2021-06-12 15:30:25.240,193,3041,864FFFE4-1006-4039-A82B-6BF63D52A50C
2038,253,8.9999996E-3,2021-06-12 15:30:25.240,203,3041,A4F68764-A845-435C-B39F-3AA0D6783E63
2038,253,8.9999996E-3,2021-06-12 15:30:25.240,355,3041,268F5BD8-C78C-4326-B41E-704E89DD310D
2038,253,8.9999996E-3,2021-06-12 15:30:25.240,356,3041,CEEE53A7-C0D0-4860-83C4-66200DF1F737
2038,253,8.9999996E-3,2021-06-12 15:30:25.240,357,3041,4D3856C6-63CF-438C-9D7C-632E5C4CC3BC
2038,253,8.9999996E-3,2021-06-12 15:30:25.240,358,3041,68511140-2D2A-44C3-83D6-F2B52CC23520
2038,253,8.9999996E-3,2021-06-12 15:30:25.240,359,3041,446B1CB7-A60B-4A66-9FAD-C5ACDF20B82C
2038,253,8.9999996E-3,2021-06-12 15:30:25.240,360,3041,19BF5126-BBB2-4C34-B7CC-7D01099B218A
2038,253,8.9999996E-3,2021-06-12 15:30:25.240,361,3041,3A9F2CD7-692E-4E54-A88C-A9A6D6440860
2038,253,8.9999996E-3,2021-06-12 15:30:25.240,362,3041,10E65689-5C68-4EF8-B49B-94266A15BCBE
2038,253,8.9999996E-3,2021-06-12 15:30:25.240,363,3041,04072244-77AE-4744-8AC4-F4B0E526CA0D
2038,253,8.9999996E-3,2021-06-12 15:30:25.240,364,3041,2F1B9FEF-E566-4334-8ACA-C7005126A943
2038,253,8.9999996E-3,2021-06-12 15:30:25.240,365,3041,3525E9CF-7A0B-4D12-A1B7-C1616C2D0B70
2038,253,8.9999996E-3,2021-06-12 15:30:25.240,366,3041,62831737-207A-4BE3-8E4B-72DEABD46FD2
2038,253,8.9999996E-3,2021-06-12 15:30:25.240,367,3041,1C29FF7A-63B5-40F4-9E8C-903E3DE13008
2038,253,8.9999996E-3,2021-06-12 15:30:25.240,368,3041,C8F0F332-8330-4F1C-BD16-45B303CCAE2C
2038,253,8.9999996E-3,2021-06-12 15:30:25.240,369,3041,60D057AD-EAF6-46F1-B5EB-332F077846DD
2038,253,8.9999996E-3,2021-06-12 15:30:25.240,370,3041,D4E65700-514E-484C-A333-3783D1D74DAB
2038,253,8.9999996E-3,2021-06-12 15:30:25.240,371,3041,17ACCEA9-2A3F-45A8-B9C0-AD80B6956229
2038,253,8.9999996E-3,2021-06-12 15:30:25.240,372,3041,B972528F-9E54-415E-928B-1945353E178F
2038,253,8.9999996E-3,2021-06-12 15:30:25.240,373,3041,1CEE17DA-72D5-4DAE-AAB3-8F93FA790F52
2038,253,8.9999996E-3,2021-06-12 15:30:25.240,374,3041,FCD56E49-4353-412B-B5D8-22D1F07750DA
2038,253,8.9999996E-3,2021-06-12 15:30:25.240,375,3041,9D7DBE76-5694-4525-B819-805CA9E8E0CC
2038,253,8.9999996E-3,2021-06-12 15:30:25.240,376,3041,466E7D33-2718-4C3A-846A-FA2D3E11F410
2038,253,8.9999996E-3,2021-06-12 15:30:25.240,377,3041,70C2F20B-97BC-426E-AD56-20956864E879
2038,253,8.9999996E-3,2021-06-12 15:30:25.240,378,3041,DCACB304-F593-4D64-9246-0EFAD594FA35
2038,253,8.9999996E-3,2021-06-12 15:30:25.240,379,3041,95DC5412-1746-45D7-8A86-1B86723882CC
2038,253,8.9999996E-3,2021-06-12 15:30:25.240,380,3041,8B073475-0CA7-4FC9-A209-69B2D5270314
2038,253,8.9999996E-3,2021-06-12 15:30:25.240,381,3041,CE626CDD-BC9A-4AFD-951E-73D8D597BE64
2038,253,8.9999996E-3,2021-06-12 15:30:25.240,382,3041,373FC821-3CE6-4747-A3FE-8591B9589ED6
2038,253,8.9999996E-3,2021-06-12 15:30:25.240,383,3041,C1C81749-BC69-4F02-BEE9-5C70C0B1AEBB
2038,253,8.9999996E-3,2021-06-12 15:30:25.240,384,3041,3CF97622-7223-4BD0-AFB7-A2D32D53D9AD
2038,253,8.9999996E-3,2021-06-12 15:30:25.240,385,3041,610C7546-AFD0-41A9-AB16-F7EBDA235330
2038,253,8.9999996E-3,2021-06-12 15:30:25.240,386,3041,DD53099E-704B-4032-B583-7BD0CC68B3B9
2038,253,8.9999996E-3,2021-06-12 15:30:25.240,387,3041,06A11683-6717-4A47-A701-63AEF533FE22
2038,253,8.9999996E-3,2021-06-12 15:30:25.240,388,3041,35B29585-BB67-4E8C-8D16-53E9B0EE21F8
2038,253,8.9999996E-3,2021-06-12 15:30:25.240,389,3041,EA0DC16D-3310-476A-AF5C-DCD83F9AE41A
2038,253,8.9999996E-3,2021-06-12 15:30:25.240,390,3041,D6F84BD9-C54C-4259-AFD4-0713222B5B91
2038,253,8.9999996E-3,2021-06-12 15:30:25.240,391,3041,2A044B7C-084B-4D52-AD29-98C8AF5BE483
2038,253,8.9999996E-3,2021-06-12 15:30:25.240,392,3041,9548D68B-D74D-43F1-B22A-7ED1BAB6E8E1
2038,253,8.9999996E-3,2021-06-12 15:30:25.240,393,3041,237690D8-A38B-40E0-B8F5-A0B4E4ED6F17
2038,253,8.9999996E-3,2021-06-12 15:30:25.240,394,3041,338E51AF-6F52-4217-9C56-C4DAA6E6991E
2038,253,8.9999996E-3,2021-06-12 15:30:25.240,395,3041,6F645867-AF68-46C3-83D3-FA255916F109
2038,253,8.9999996E-3,2021-06-12 15:30:25.240,396,3041,33EBB783-578E-4980-8828-4DFA8F7D91DA
2038,253,8.9999996E-3,2021-06-12 15:30:25.240,397,3041,C66E48F6-75FD-4180-B4EF-2301A9F0519D
2038,253,8.9999996E-3,2021-06-12 15:30:25.240,398,3041,3BCE6384-2CF1-452B-B7CF-FC8B1B70BF7F
2038,253,8.9999996E-3,2021-06-12 15:30:25.240,399,3041,D20660F1-F841-4506-8530-287E438C9817
2038,253,8.9999996E-3,2021-06-12 15:30:25.243,400,3041,58EC3A06-C216-4761-9441-29B5101E1672
2038,253,8.9999996E-3,2021-06-12 15:30:25.243,401,3041,821E491F-2BD2-4FE1-A630-7D3E4717BF2E
2038,253,8.9999996E-3,2021-06-12 15:30:25.243,402,3041,EC9FB518-7BFD-445D-91BD-BDD4B7488916
2038,253,8.9999996E-3,2021-06-12 15:30:25.243,403,3041,C129A5C2-563B-437E-88B4-62451C155A56
2038,253,8.9999996E-3,2021-06-12 15:30:25.243,404,3041,251EA6CF-7303-47DA-8E70-F7CB39A6E9E7
2038,253,8.9999996E-3,2021-06-12 15:30:25.243,405,3041,EFB27025-83B1-4FE9-8C8F-B72608AEE9CC
2038,253,8.9999996E-3,2021-06-12 15:30:25.243,406,3041,FABCE19B-88A2-476F-90EA-E92B2E8ED8CB
2038,253,8.9999996E-3,2021-06-12 15:30:25.243,407,3041,942CF376-38BE-41EA-BF82-EF416CFDCC4B
2038,253,8.9999996E-3,2021-06-12 15:30:25.243,408,3041,10B43CB3-6990-4FC6-BA52-4ADCD5C33818
2038,253,8.9999996E-3,2021-06-12 15:30:25.243,409,3041,3F694679-7FA7-4FF6-8F29-EA9CBEC0FB0D
2038,253,8.9999996E-3,2021-06-12 15:30:25.243,410,3041,4C305F8C-31D1-4088-A120-ABD76E1B0911
2038,253,8.9999996E-3,2021-06-12 15:30:25.243,411,3041,D2C66B3B-C2E4-4445-B5D1-BD68CC9BD0AB
2038,253,8.9999996E-3,2021-06-12 15:30:25.243,412,3041,05E6AFDC-C33E-4258-8B3E-5CA6B5C81AA9
2038,253,8.9999996E-3,2021-06-12 15:30:25.243,413,3041,6BD38E1D-987C-42AC-A47E-297B6D8D875E
2038,253,8.9999996E-3,2021-06-12 15:30:25.243,414,3041,AAD6A500-D4F4-44B3-8876-03B9E6EF621A
2038,253,8.9999996E-3,2021-06-12 15:30:25.243,415,3041,0BDE8276-DAF6-4750-96EF-30CE6FC172BF
2038,253,8.9999996E-3,2021-06-12 15:30:25.243,416,3041,FAF5368E-2B18-4784-8248-AD0143A80783
2038,253,8.9999996E-3,2021-06-12 15:30:25.243,417,3041,EED04A82-E416-4713-875D-F38C3D33C463
2038,253,8.9999996E-3,2021-06-12 15:30:25.243,418,3041,B0543AAA-9E80-419F-B651-073768CF3A3A
2038,253,8.9999996E-3,2021-06-12 15:30:25.243,419,3041,FF422FE1-2533-4162-9BA3-3276E1617D35
2038,253,8.9999996E-3,2021-06-12 15:30:25.243,420,3041,D9E82606-86FE-4137-88EC-FC4C71F1E6C7
2038,253,8.9999996E-3,2021-06-12 15:30:25.243,421,3041,BB7BB4AA-972B-4A02-8B0E-89B205BB3F79
2038,253,8.9999996E-3,2021-06-12 15:30:25.243,422,3041,3E4B98EB-7738-4588-B007-3B53822421FF
2038,253,8.9999996E-3,2021-06-12 15:30:25.243,423,3041,1634AB0F-C08F-4D59-97F0-635CA656EE81
2038,253,8.9999996E-3,2021-06-12 15:30:25.243,424,3041,2C8966C8-1D80-4546-85A7-BA00EA18AE6E
2038,253,8.9999996E-3,2021-06-12 15:30:25.243,425,3041,FFAA09D1-BA52-4CBD-870C-85030A4A7FBF
2038,253,8.9999996E-3,2021-06-12 15:30:25.243,426,3041,77651F5C-C267-4A89-85F2-AA30E1A1626E
2038,253,8.9999996E-3,2021-06-12 15:30:25.243,427,3041,22594BB5-6947-4105-82BA-55EFE714F0D9
2038,253,8.9999996E-3,2021-06-12 15:30:25.243,428,3041,666997B2-118A-44E8-B5E9-4ADAEF987A0C
2038,253,8.9999996E-3,2021-06-12 15:30:25.243,429,3041,3ECD38F1-B38C-461C-9764-A53BE0540194
2038,253,8.9999996E-3,2021-06-12 15:30:25.243,430,3041,71705A64-4FD3-4CA1-BB6C-52A5BD8496C8
2038,253,8.9999996E-3,2021-06-12 15:30:25.243,431,3041,4AB77638-BF9E-4C49-9BB0-B9A1296E22A2
2038,253,8.9999996E-3,2021-06-12 15:30:25.243,432,3041,F1B7A2FC-6F7F-4DDF-B937-E3862739A4E9
2038,253,8.9999996E-3,2021-06-12 15:30:25.243,433,3041,655F7298-0077-4086-A7D5-8BE2CADD3F72
2038,253,8.9999996E-3,2021-06-12 15:30:25.243,434,3041,5F94B82A-7A98-4757-974F-AEFF4D44EDCF
2038,253,8.9999996E-3,2021-06-12 15:30:25.243,435,3041,EE60F9EA-D7D5-47AA-9AC6-555CEFD3B294
2038,253,8.9999996E-3,2021-06-12 15:30:25.243,436,3041,5161DA11-2684-4F03-84E9-8D8ACCC17322
2038,253,8.9999996E-3,2021-06-12 15:30:25.243,437,3041,9A727383-E0A6-4E11-8C06-F6936625C5D3
2038,253,8.9999996E-3,2021-06-12 15:30:25.243,438,3041,D7542652-046E-4D1D-A9C6-D00B31646473
2038,253,8.9999996E-3,2021-06-12 15:30:25.243,439,3041,9D631664-7E8D-45DE-B40A-C61730B594C4
2038,253,8.9999996E-3,2021-06-12 15:30:25.243,440,3041,38CA5422-F6A5-4941-B12B-7E6BD1301A20
2038,253,8.9999996E-3,2021-06-12 15:30:25.243,441,3041,F9CE23F7-26C2-483C-BA78-E65CA86025DB
2038,253,8.9999996E-3,2021-06-12 15:30:25.243,442,3041,31EDCE9B-A80D-411C-A5D0-4C0089884993
2038,253,8.9999996E-3,2021-06-12 15:30:25.243,443,3041,DB81E3EE-31A1-4A3E-99CB-FE4B76F0912D
2038,253,8.9999996E-3,2021-06-12 15:30:25.243,444,3041,3E1877F1-45AB-4E69-A712-47739CB0ABB4
2038,253,8.9999996E-3,2021-06-12 15:30:25.243,445,3041,D3D5ED07-A42E-444C-8AFA-A4B065081A9C
2038,253,8.9999996E-3,2021-06-12 15:30:25.243,446,3041,98D939BB-BEB4-48BB-9EFB-F56E5C27EB2D
2038,253,8.9999996E-3,2021-06-12 15:30:25.243,447,3041,A2C7191E-7502-47B7-B305-00CC6B1C75B3
2038,253,8.9999996E-3,2021-06-12 15:30:25.243,448,3041,8ABF28AA-B237-47F3-BEBE-3DD401C79D8F
2038,253,8.9999996E-3,2021-06-12 15:30:25.243,449,3041,76922443-891D-46E4-90B3-745A9305E72F
2038,253,8.9999996E-3,2021-06-12 15:30:25.243,450,3041,968DA552-84EA-49F3-B929-553F9140F403
2038,253,8.9999996E-3,2021-06-12 15:30:25.243,451,3041,105B2C76-B54B-468E-9B50-813317408D9E
2038,253,8.9999996E-3,2021-06-12 15:30:25.243,452,3041,8A80D026-1E29-4877-90B5-A5C828E0D897
2038,253,8.9999996E-3,2021-06-12 15:30:25.243,453,3041,5A4A7587-86B1-43EF-B357-A4EFC013CA61
2038,253,8.9999996E-3,2021-06-12 15:30:25.243,454,3041,B54C2CAF-797D-4482-A094-CC4140BBB067
2038,253,8.9999996E-3,2021-06-12 15:30:25.243,476,3041,5F0B4D65-702F-4F37-BBB1-A14227DFC67C
2038,253,8.9999996E-3,2021-06-12 15:30:25.243,521,3041,43BB922F-11A9-46E8-B7A0-69A9694F31B0
2038,253,8.9999996E-3,2021-06-12 15:30:25.243,530,3041,A0CFB204-2135-450D-ADF6-B6DA56D3C94F
2038,253,8.9999996E-3,2021-06-12 15:30:25.243,537,3041,FE81A03B-A3E6-47A5-9A22-F8983ACA23F4
2038,253,8.9999996E-3,2021-06-12 15:30:25.243,540,3041,50AF7F3B-F44F-40A1-935D-73B5BDD9F4F4
2038,49,5.9999999E-2,2021-06-12 08:46:57.350,562,3041,EAA22B1F-A4B8-4569-83FA-30C396107FEA
2038,253,8.9999996E-3,2021-06-12 15:30:25.247,580,3041,94177935-B476-4356-99E4-744F7EF429A9
2038,253,8.9999996E-3,2021-06-12 15:30:25.247,1229,3041,B9E63246-F5D3-4DEB-8D08-5FDA89499A1F
2038,253,8.9999996E-3,2021-06-12 15:30:25.247,1435,3041,692BBFA5-1695-4684-BD6A-542D1D04FA66
2038,253,8.9999996E-3,2021-06-12 15:30:25.247,1490,3041,F334E15C-D1B5-442A-BB28-ECA88AFA6700
2038,49,5.9999999E-2,2021-06-12 08:46:57.350,1591,3041,DC719665-EFF4-46B3-AC78-4F492CEC175D
2038,49,5.9999999E-2,2021-06-12 08:46:57.350,1598,3041,CEA1E543-77EB-46DA-B37F-FC7C7170AD86
2038,49,5.9999999E-2,2021-06-12 08:46:57.350,1605,3041,E0221B7E-DBC2-4662-B0FE-9A7DE512FB31
2038,49,5.9999999E-2,2021-06-12 08:46:57.350,1612,3041,4BECF477-6C32-4FB2-86FC-E7325290257B
2038,49,5.9999999E-2,2021-06-12 08:46:57.350,2076,3041,BBF13B2B-3F15-4AFA-A63A-93CAF86DE420
2038,253,8.9999996E-3,2021-06-12 15:30:25.247,2079,3041,823AA5D9-2F43-459E-9C22-859F7B4C056A
2038,253,8.9999996E-3,2021-06-12 15:30:25.247,2087,3041,CF5BCA94-0E5C-42A0-8F39-D92AE3D612A1
2038,253,8.9999996E-3,2021-06-12 15:30:25.247,2089,3041,FCADFBF2-5E57-4253-93A6-9EEA71CFAECC
2038,253,8.9999996E-3,2021-06-12 15:30:25.247,2101,3041,16A1204F-C0B0-4215-A6B6-B5160494A41C
2038,253,8.9999996E-3,2021-06-12 15:30:25.247,2121,3041,74D55374-E3F4-40B7-BB2E-CDEA75377E8E
2038,49,5.9999999E-2,2021-06-12 08:46:57.350,2122,3041,56A990EB-AFDD-48FB-B58B-E5F87F0E040D
2038,253,8.9999996E-3,2021-06-12 15:30:25.247,2152,3041,3E0289D8-2CE0-47CF-AEF2-9721368A3520
2038,253,8.9999996E-3,2021-06-12 15:30:25.247,2207,3041,AFA770B0-079A-44E9-8A3E-B0778559A3D1
2038,253,8.9999996E-3,2021-06-12 15:30:25.247,2258,3041,CE20DFF3-25B7-40F8-B41D-20C8888B9FED
2038,253,8.9999996E-3,2021-06-12 15:30:25.247,2285,3041,0DABD1F3-1E2C-45B1-8685-4303661125F1
2038,49,5.9999999E-2,2021-06-12 08:46:57.350,2295,3041,5E481228-13FD-4D94-AC5E-4B6A6BD99FE4
2038,253,8.9999996E-3,2021-06-12 15:30:25.247,2302,3041,C7EE91CD-2CC0-4430-BBE6-B7CDD5FD4514
2038,253,8.9999996E-3,2021-06-12 15:30:25.247,2303,3041,76C68C6A-4CC0-4341-9958-45E638E988C3
2038,253,8.9999996E-3,2021-06-12 15:30:25.247,2334,3041,5DFCF22B-954B-4D29-92EB-1CAA605D7CFD
2038,253,8.9999996E-3,2021-06-12 15:30:25.247,2378,3041,51F0BFDA-CD0A-49AB-B57E-C7A2F61EFCE8
2038,253,8.9999996E-3,2021-06-12 15:30:25.247,2381,3041,BCE12F0E-B93A-47D1-8B6C-989AD8099C51
2039,251,3.9999999E-2,2021-07-01 17:16:46.777,8,3042,0B49EBD2-8811-4747-85B2-373F82AD5C1D
2039,49,5.0000001E-2,2021-06-12 08:50:34.413,32,3042,D52DD8F2-AF0B-45A5-BDFF-F1581DD67386
2039,49,5.0000001E-2,2021-06-12 08:50:34.413,74,3042,040035C1-CC07-43BF-85BF-C526A492C501
2039,251,3.9999999E-2,2021-07-01 17:16:46.777,83,3042,7625853E-5153-4B2F-87B9-32AA75511D46
2039,251,3.9999999E-2,2021-07-01 17:16:46.777,97,3042,0B1BE570-DA8E-4BF8-B310-47FEB7F5F091
2039,49,5.0000001E-2,2021-06-12 08:50:34.413,98,3042,E6F8D181-C7B0-4F7D-90D2-9826766E730F
2039,251,3.9999999E-2,2021-07-01 17:16:46.777,160,3042,F623A273-48F2-4390-A26D-B33CB94C0252
2039,251,3.9999999E-2,2021-07-01 17:16:46.777,188,3042,6D07B8A5-B35E-427D-8425-D01F6DA58139
2039,251,3.9999999E-2,2021-07-01 17:16:46.777,257,3042,944E4453-5D2C-410C-A9EC-4308D3957A2B
2039,251,3.9999999E-2,2021-07-01 17:16:46.777,260,3042,E6F8642D-A13D-4C82-8273-F8B044565C95
2039,251,3.9999999E-2,2021-07-01 17:16:46.777,318,3042,89AE0053-710F-41F7-8D54-C291A2115AE2
2039,251,3.9999999E-2,2021-07-01 17:16:46.777,321,3042,E1FDF42F-CB17-45FA-B780-C33177D7ED4A
2039,251,3.9999999E-2,2021-07-01 17:16:46.777,342,3042,48F6FCD5-6F2B-4AFC-8D9A-07248A0411BD
2039,251,3.9999999E-2,2021-07-01 17:16:46.777,457,3042,5FFCACA4-2310-46AE-AE61-E96935A264AC
2039,251,3.9999999E-2,2021-07-01 17:16:46.777,458,3042,8C886417-9A36-4CE4-BE3B-4509B887A329
2039,49,5.0000001E-2,2021-06-12 08:50:34.413,562,3042,7883AFCE-92FA-4D21-B53A-494B52FCA0C1
2039,251,3.9999999E-2,2021-07-01 17:16:46.777,567,3042,5A33CF9B-FFE2-47C2-ADBF-6C3406FDD82A
2039,251,3.9999999E-2,2021-07-01 17:16:46.777,574,3042,8940C7F8-0583-43EF-B6DF-D7AB28145E1E
2039,251,3.9999999E-2,2021-07-01 17:16:46.780,616,3042,1A7ACB58-73B3-4B10-816B-032C4890AD56
2039,251,3.9999999E-2,2021-07-01 17:16:46.780,622,3042,3FCA47B3-0754-4F29-B262-42DFE451F927
2039,251,3.9999999E-2,2021-07-01 17:16:46.780,629,3042,1EF90E09-E5C0-4D82-A8B8-6C5F61EEE973
2039,251,3.9999999E-2,2021-07-01 17:16:46.780,635,3042,87F062CA-3A8F-41AC-BFC5-88E51B7448B6
2039,251,3.9999999E-2,2021-07-01 17:16:46.780,641,3042,D6175C8A-D891-4293-9A5C-74587AA76302
2039,251,3.9999999E-2,2021-07-01 17:16:46.780,646,3042,AA778939-E562-43EA-A8A0-B5ADE911CF56
2039,251,3.9999999E-2,2021-07-01 17:16:46.780,652,3042,50F3B327-8AD2-4032-B5E2-1880E7DE2769
2039,251,3.9999999E-2,2021-07-01 17:16:46.780,657,3042,4CBEEA71-A059-432A-B2E9-4006DE5DB51E
2039,251,3.9999999E-2,2021-07-01 17:16:46.780,661,3042,373AB5F0-9D6C-48B2-B84F-7CA8725674F7
2039,251,3.9999999E-2,2021-07-01 17:16:46.780,666,3042,F8D67255-BA06-4B01-B1CC-C26B524CACBA
2039,251,3.9999999E-2,2021-07-01 17:16:46.780,671,3042,60C16A30-9E56-4059-BC46-A1F6D7629048
2039,251,3.9999999E-2,2021-07-01 17:16:46.780,678,3042,B3597DAE-35FB-4448-A35B-2079387489E5
2039,251,3.9999999E-2,2021-07-01 17:16:46.780,683,3042,C4DC32B5-EA28-4DBF-95C1-36C9F0653055
